binned_RP1,binned_IP1,binned_WP1,binned_RP2,binned_IP2,binned_WP2,binned_RP3,binned_IP3,binned_WP3,Yield_max,TWoP
"(14.082, 16.07]","(14029.26, 15025.922]","(16.606, 18.092]","(37.836, 39.82]","(28915.445, 29905.06]","(21.002, 22.5]","(14.09, 16.072]","(14996.793, 15989.327]","(7.522, 9.019]",23052.0,5634.0
"(2.158, 4.145]","(15025.922, 16022.585]","(7.69, 9.176]","(29.9, 31.884]","(26936.215, 27925.83]","(26.994, 28.492]","(12.109, 14.09]","(18966.931, 19959.465]","(7.522, 9.019]",21853.0,4377.0
"(33.958, 35.945]","(15025.922, 16022.585]","(27.008, 28.494]","(31.884, 33.868]","(11102.375, 12091.99]","(15.01, 16.508]","(18.054, 20.035]","(23929.603, 24922.138]","(16.502, 17.998]",5871.0,952.0
"(14.082, 16.07]","(10022.677, 11039.273]","(19.578, 21.064]","(37.836, 39.82]","(16050.45, 17040.065]","(23.998, 25.496]","(4.183, 6.164]","(10014.269, 11026.654]","(22.487, 23.984]",8008.0,2036.0
"(20.045, 22.033]","(13032.598, 14029.26]","(7.69, 9.176]","(8.076, 10.06]","(15060.835, 16050.45]","(10.516, 12.014]","(4.183, 6.164]","(14004.258, 14996.793]","(23.984, 25.48]",7307.0,1704.0
"(35.945, 37.933]","(16022.585, 17019.248]","(28.494, 29.98]","(23.948, 25.932]","(20008.91, 20998.525]","(7.52, 9.018]","(12.109, 14.09]","(16981.862, 17974.396]","(0.0101, 1.536]",20814.0,4422.0
"(0.13, 2.158]","(16022.585, 17019.248]","(0.23, 1.746]","(10.06, 12.044]","(12091.99, 13081.605]","(21.002, 22.5]","(6.164, 8.146]","(22937.068, 23929.603]","(28.473, 29.97]",0.0,2.0
"(20.045, 22.033]","(28979.198, 29975.86]","(19.578, 21.064]","(23.948, 25.932]","(17040.065, 18029.68]","(18.006, 19.504]","(16.072, 18.054]","(14996.793, 15989.327]","(22.487, 23.984]",16782.0,3413.0
"(14.082, 16.07]","(10022.677, 11039.273]","(1.746, 3.232]","(17.996, 19.98]","(20998.525, 21988.14]","(23.998, 25.496]","(33.906, 35.887]","(18966.931, 19959.465]","(26.977, 28.473]",21976.0,4594.0
"(12.095, 14.082]","(18015.91, 19012.573]","(21.064, 22.55]","(4.108, 6.092]","(15060.835, 16050.45]","(19.504, 21.002]","(12.109, 14.09]","(16981.862, 17974.396]","(10.516, 12.012]",824.0,203.0
"(18.058, 20.045]","(20009.235, 21005.898]","(28.494, 29.98]","(27.916, 29.9]","(23967.37, 24956.985]","(12.014, 13.512]","(22.016, 23.998]","(24922.138, 25914.672]","(7.522, 9.019]",25681.0,5633.0
"(18.058, 20.045]","(14029.26, 15025.922]","(7.69, 9.176]","(6.092, 8.076]","(17040.065, 18029.68]","(9.018, 10.516]","(6.164, 8.146]","(25914.672, 26907.206]","(6.026, 7.522]",17535.0,3403.0
"(12.095, 14.082]","(18015.91, 19012.573]","(7.69, 9.176]","(27.916, 29.9]","(11102.375, 12091.99]","(13.512, 15.01]","(31.924, 33.906]","(23929.603, 24922.138]","(4.53, 6.026]",6119.0,993.0
"(22.033, 24.02]","(20009.235, 21005.898]","(21.064, 22.55]","(2.124, 4.108]","(27925.83, 28915.445]","(3.026, 4.524]","(22.016, 23.998]","(14996.793, 15989.327]","(1.536, 3.033]",8601.0,3118.0
"(0.13, 2.158]","(13032.598, 14029.26]","(24.036, 25.522]","(0.1, 2.124]","(23967.37, 24956.985]","(7.52, 9.018]","(31.924, 33.906]","(15989.327, 16981.862]","(16.502, 17.998]",1744.0,280.0
"(27.995, 29.982]","(22002.56, 22999.223]","(19.578, 21.064]","(21.964, 23.948]","(18029.68, 19019.295]","(4.524, 6.022]","(37.868, 39.85]","(19959.465, 20952.0]","(9.019, 10.516]",19639.0,3913.0
"(6.132, 8.12]","(17019.248, 18015.91]","(19.578, 21.064]","(6.092, 8.076]","(24956.985, 25946.6]","(10.516, 12.014]","(4.183, 6.164]","(12019.189, 13011.724]","(15.005, 16.502]",577.0,140.0
"(33.958, 35.945]","(19012.573, 20009.235]","(12.148, 13.634]","(21.964, 23.948]","(26936.215, 27925.83]","(19.504, 21.002]","(27.961, 29.942]","(21944.534, 22937.068]","(10.516, 12.012]",25690.0,5891.0
"(4.145, 6.132]","(13032.598, 14029.26]","(1.746, 3.232]","(8.076, 10.06]","(17040.065, 18029.68]","(6.022, 7.52]","(31.924, 33.906]","(12019.189, 13011.724]","(7.522, 9.019]",14260.0,3049.0
"(22.033, 24.02]","(18015.91, 19012.573]","(10.662, 12.148]","(16.012, 17.996]","(24956.985, 25946.6]","(22.5, 23.998]","(14.09, 16.072]","(14004.258, 14996.793]","(6.026, 7.522]",21658.0,5224.0
"(16.07, 18.058]","(22999.223, 23995.885]","(21.064, 22.55]","(29.9, 31.884]","(17040.065, 18029.68]","(19.504, 21.002]","(37.868, 39.85]","(24922.138, 25914.672]","(20.991, 22.487]",18425.0,3456.0
"(12.095, 14.082]","(22002.56, 22999.223]","(10.662, 12.148]","(8.076, 10.06]","(14071.22, 15060.835]","(13.512, 15.01]","(29.942, 31.924]","(18966.931, 19959.465]","(9.019, 10.516]",12061.0,2158.0
"(22.033, 24.02]","(14029.26, 15025.922]","(1.746, 3.232]","(6.092, 8.076]","(14071.22, 15060.835]","(4e-05, 1.528]","(18.054, 20.035]","(25914.672, 26907.206]","(3.033, 4.53]",13516.0,2340.0
"(16.07, 18.058]","(14029.26, 15025.922]","(18.092, 19.578]","(6.092, 8.076]","(20998.525, 21988.14]","(10.516, 12.014]","(31.924, 33.906]","(20952.0, 21944.534]","(7.522, 9.019]",21195.0,4492.0
"(10.108, 12.095]","(18015.91, 19012.573]","(15.12, 16.606]","(8.076, 10.06]","(24956.985, 25946.6]","(10.516, 12.014]","(23.998, 25.979]","(14996.793, 15989.327]","(0.0101, 1.536]",22760.0,5392.0
"(27.995, 29.982]","(18015.91, 19012.573]","(24.036, 25.522]","(10.06, 12.044]","(24956.985, 25946.6]","(26.994, 28.492]","(31.924, 33.906]","(17974.396, 18966.931]","(26.977, 28.473]",0.0,2.0
"(8.12, 10.108]","(24992.548, 25989.21]","(0.23, 1.746]","(27.916, 29.9]","(25946.6, 26936.215]","(18.006, 19.504]","(8.146, 10.128]","(24922.138, 25914.672]","(25.48, 26.977]",23297.0,5528.0
"(37.933, 39.92]","(25989.21, 26985.872]","(12.148, 13.634]","(16.012, 17.996]","(25946.6, 26936.215]","(4e-05, 1.528]","(18.054, 20.035]","(25914.672, 26907.206]","(19.494, 20.991]",26266.0,5859.0
"(0.13, 2.158]","(10022.677, 11039.273]","(13.634, 15.12]","(23.948, 25.932]","(15060.835, 16050.45]","(26.994, 28.492]","(12.109, 14.09]","(19959.465, 20952.0]","(6.026, 7.522]",8459.0,1395.0
"(22.033, 24.02]","(10022.677, 11039.273]","(1.746, 3.232]","(19.98, 21.964]","(23967.37, 24956.985]","(16.508, 18.006]","(0.18, 2.202]","(15989.327, 16981.862]","(23.984, 25.48]",14639.0,4205.0
"(14.082, 16.07]","(24992.548, 25989.21]","(18.092, 19.578]","(8.076, 10.06]","(11102.375, 12091.99]","(21.002, 22.5]","(31.924, 33.906]","(14004.258, 14996.793]","(15.005, 16.502]",861.0,205.0
"(2.158, 4.145]","(10022.677, 11039.273]","(10.662, 12.148]","(4.108, 6.092]","(25946.6, 26936.215]","(10.516, 12.014]","(18.054, 20.035]","(24922.138, 25914.672]","(19.494, 20.991]",2123.0,321.0
"(22.033, 24.02]","(11039.273, 12035.935]","(1.746, 3.232]","(14.028, 16.012]","(20998.525, 21988.14]","(22.5, 23.998]","(12.109, 14.09]","(25914.672, 26907.206]","(10.516, 12.012]",23500.0,4790.0
"(2.158, 4.145]","(12035.935, 13032.598]","(19.578, 21.064]","(29.9, 31.884]","(25946.6, 26936.215]","(26.994, 28.492]","(25.979, 27.961]","(13011.724, 14004.258]","(0.0101, 1.536]",18359.0,3893.0
"(0.13, 2.158]","(24992.548, 25989.21]","(27.008, 28.494]","(2.124, 4.108]","(21988.14, 22977.755]","(9.018, 10.516]","(23.998, 25.979]","(26907.206, 27899.741]","(9.019, 10.516]",2176.0,322.0
"(2.158, 4.145]","(28979.198, 29975.86]","(22.55, 24.036]","(25.932, 27.916]","(19019.295, 20008.91]","(4e-05, 1.528]","(31.924, 33.906]","(22937.068, 23929.603]","(20.991, 22.487]",16356.0,2878.0
"(18.058, 20.045]","(14029.26, 15025.922]","(0.23, 1.746]","(6.092, 8.076]","(20008.91, 20998.525]","(25.496, 26.994]","(20.035, 22.016]","(14996.793, 15989.327]","(15.005, 16.502]",338.0,107.0
"(22.033, 24.02]","(22002.56, 22999.223]","(9.176, 10.662]","(35.852, 37.836]","(10092.968, 11102.375]","(4.524, 6.022]","(20.035, 22.016]","(20952.0, 21944.534]","(28.473, 29.97]",5631.0,934.0
"(31.97, 33.958]","(26985.872, 27982.535]","(10.662, 12.148]","(37.836, 39.82]","(19019.295, 20008.91]","(1.528, 3.026]","(0.18, 2.202]","(14996.793, 15989.327]","(13.508, 15.005]",13216.0,3451.0
"(31.97, 33.958]","(24992.548, 25989.21]","(0.23, 1.746]","(4.108, 6.092]","(27925.83, 28915.445]","(3.026, 4.524]","(37.868, 39.85]","(14004.258, 14996.793]","(4.53, 6.026]",17301.0,4583.0
"(2.158, 4.145]","(19012.573, 20009.235]","(9.176, 10.662]","(6.092, 8.076]","(20008.91, 20998.525]","(13.512, 15.01]","(16.072, 18.054]","(20952.0, 21944.534]","(1.536, 3.033]",2050.0,323.0
"(6.132, 8.12]","(13032.598, 14029.26]","(7.69, 9.176]","(8.076, 10.06]","(20998.525, 21988.14]","(25.496, 26.994]","(14.09, 16.072]","(15989.327, 16981.862]","(16.502, 17.998]",9456.0,2562.0
"(31.97, 33.958]","(22999.223, 23995.885]","(22.55, 24.036]","(23.948, 25.932]","(25946.6, 26936.215]","(22.5, 23.998]","(6.164, 8.146]","(25914.672, 26907.206]","(26.977, 28.473]",18251.0,4964.0
"(33.958, 35.945]","(21005.898, 22002.56]","(28.494, 29.98]","(19.98, 21.964]","(19019.295, 20008.91]","(18.006, 19.504]","(16.072, 18.054]","(26907.206, 27899.741]","(26.977, 28.473]",22451.0,4470.0
"(0.13, 2.158]","(27982.535, 28979.198]","(24.036, 25.522]","(17.996, 19.98]","(11102.375, 12091.99]","(23.998, 25.496]","(8.146, 10.128]","(27899.741, 28892.276]","(13.508, 15.005]",2919.0,481.0
"(8.12, 10.108]","(27982.535, 28979.198]","(0.23, 1.746]","(16.012, 17.996]","(15060.835, 16050.45]","(18.006, 19.504]","(18.054, 20.035]","(20952.0, 21944.534]","(26.977, 28.473]",14470.0,2626.0
"(0.13, 2.158]","(12035.935, 13032.598]","(4.718, 6.204]","(35.852, 37.836]","(22977.755, 23967.37]","(19.504, 21.002]","(22.016, 23.998]","(21944.534, 22937.068]","(3.033, 4.53]",20242.0,3784.0
"(31.97, 33.958]","(28979.198, 29975.86]","(27.008, 28.494]","(27.916, 29.9]","(24956.985, 25946.6]","(3.026, 4.524]","(23.998, 25.979]","(17974.396, 18966.931]","(28.473, 29.97]",24084.0,5555.0
"(18.058, 20.045]","(19012.573, 20009.235]","(21.064, 22.55]","(2.124, 4.108]","(25946.6, 26936.215]","(1.528, 3.026]","(22.016, 23.998]","(14996.793, 15989.327]","(16.502, 17.998]",12481.0,3733.0
"(33.958, 35.945]","(22002.56, 22999.223]","(28.494, 29.98]","(12.044, 14.028]","(21988.14, 22977.755]","(9.018, 10.516]","(35.887, 37.868]","(19959.465, 20952.0]","(7.522, 9.019]",23271.0,5009.0
"(14.082, 16.07]","(14029.26, 15025.922]","(1.746, 3.232]","(25.932, 27.916]","(24956.985, 25946.6]","(16.508, 18.006]","(6.164, 8.146]","(25914.672, 26907.206]","(26.977, 28.473]",19806.0,4966.0
"(35.945, 37.933]","(18015.91, 19012.573]","(6.204, 7.69]","(35.852, 37.836]","(24956.985, 25946.6]","(19.504, 21.002]","(22.016, 23.998]","(11026.654, 12019.189]","(9.019, 10.516]",19308.0,4938.0
"(18.058, 20.045]","(28979.198, 29975.86]","(24.036, 25.522]","(14.028, 16.012]","(21988.14, 22977.755]","(28.492, 29.99]","(16.072, 18.054]","(16981.862, 17974.396]","(19.494, 20.991]",22275.0,5001.0
"(37.933, 39.92]","(24992.548, 25989.21]","(28.494, 29.98]","(33.868, 35.852]","(25946.6, 26936.215]","(26.994, 28.492]","(22.016, 23.998]","(21944.534, 22937.068]","(3.033, 4.53]",25588.0,5831.0
"(31.97, 33.958]","(14029.26, 15025.922]","(24.036, 25.522]","(8.076, 10.06]","(27925.83, 28915.445]","(28.492, 29.99]","(33.906, 35.887]","(14004.258, 14996.793]","(17.998, 19.494]",56.0,28.0
"(31.97, 33.958]","(19012.573, 20009.235]","(24.036, 25.522]","(17.996, 19.98]","(10092.968, 11102.375]","(4.524, 6.022]","(4.183, 6.164]","(26907.206, 27899.741]","(19.494, 20.991]",3302.0,669.0
"(2.158, 4.145]","(16022.585, 17019.248]","(24.036, 25.522]","(6.092, 8.076]","(20998.525, 21988.14]","(23.998, 25.496]","(37.868, 39.85]","(11026.654, 12019.189]","(28.473, 29.97]",292.0,63.0
"(0.13, 2.158]","(23995.885, 24992.548]","(10.662, 12.148]","(6.092, 8.076]","(20998.525, 21988.14]","(3.026, 4.524]","(16.072, 18.054]","(10014.269, 11026.654]","(25.48, 26.977]",11615.0,2329.0
"(27.995, 29.982]","(11039.273, 12035.935]","(28.494, 29.98]","(14.028, 16.012]","(27925.83, 28915.445]","(23.998, 25.496]","(31.924, 33.906]","(11026.654, 12019.189]","(17.998, 19.494]",20345.0,5200.0
"(24.02, 26.008]","(20009.235, 21005.898]","(3.232, 4.718]","(14.028, 16.012]","(23967.37, 24956.985]","(22.5, 23.998]","(2.202, 4.183]","(12019.189, 13011.724]","(22.487, 23.984]",14583.0,4404.0
"(22.033, 24.02]","(20009.235, 21005.898]","(24.036, 25.522]","(12.044, 14.028]","(16050.45, 17040.065]","(28.492, 29.99]","(20.035, 22.016]","(20952.0, 21944.534]","(0.0101, 1.536]",857.0,291.0
"(31.97, 33.958]","(12035.935, 13032.598]","(15.12, 16.606]","(37.836, 39.82]","(21988.14, 22977.755]","(1.528, 3.026]","(35.887, 37.868]","(11026.654, 12019.189]","(20.991, 22.487]",18076.0,4412.0
"(22.033, 24.02]","(24992.548, 25989.21]","(12.148, 13.634]","(37.836, 39.82]","(25946.6, 26936.215]","(21.002, 22.5]","(31.924, 33.906]","(21944.534, 22937.068]","(9.019, 10.516]",25557.0,5789.0
"(29.982, 31.97]","(10022.677, 11039.273]","(10.662, 12.148]","(25.932, 27.916]","(17040.065, 18029.68]","(3.026, 4.524]","(12.109, 14.09]","(19959.465, 20952.0]","(15.005, 16.502]",17902.0,3425.0
"(27.995, 29.982]","(23995.885, 24992.548]","(13.634, 15.12]","(17.996, 19.98]","(22977.755, 23967.37]","(26.994, 28.492]","(25.979, 27.961]","(28892.276, 29884.81]","(0.0101, 1.536]",25934.0,5541.0
"(14.082, 16.07]","(12035.935, 13032.598]","(27.008, 28.494]","(35.852, 37.836]","(11102.375, 12091.99]","(18.006, 19.504]","(20.035, 22.016]","(16981.862, 17974.396]","(25.48, 26.977]",4907.0,848.0
"(14.082, 16.07]","(24992.548, 25989.21]","(22.55, 24.036]","(25.932, 27.916]","(12091.99, 13081.605]","(12.014, 13.512]","(20.035, 22.016]","(25914.672, 26907.206]","(20.991, 22.487]",8548.0,1405.0
"(22.033, 24.02]","(23995.885, 24992.548]","(25.522, 27.008]","(8.076, 10.06]","(11102.375, 12091.99]","(10.516, 12.014]","(8.146, 10.128]","(25914.672, 26907.206]","(12.012, 13.508]",6848.0,1107.0
"(35.945, 37.933]","(23995.885, 24992.548]","(19.578, 21.064]","(23.948, 25.932]","(24956.985, 25946.6]","(10.516, 12.014]","(25.979, 27.961]","(26907.206, 27899.741]","(3.033, 4.53]",26263.0,5769.0
"(16.07, 18.058]","(14029.26, 15025.922]","(12.148, 13.634]","(12.044, 14.028]","(12091.99, 13081.605]","(16.508, 18.006]","(14.09, 16.072]","(23929.603, 24922.138]","(26.977, 28.473]",8602.0,1425.0
"(18.058, 20.045]","(25989.21, 26985.872]","(12.148, 13.634]","(29.9, 31.884]","(14071.22, 15060.835]","(4e-05, 1.528]","(10.128, 12.109]","(14996.793, 15989.327]","(12.012, 13.508]",11657.0,2231.0
"(12.095, 14.082]","(17019.248, 18015.91]","(7.69, 9.176]","(17.996, 19.98]","(25946.6, 26936.215]","(4e-05, 1.528]","(18.054, 20.035]","(21944.534, 22937.068]","(20.991, 22.487]",25443.0,5710.0
"(16.07, 18.058]","(28979.198, 29975.86]","(0.23, 1.746]","(31.884, 33.868]","(15060.835, 16050.45]","(21.002, 22.5]","(22.016, 23.998]","(21944.534, 22937.068]","(16.502, 17.998]",14728.0,2661.0
"(8.12, 10.108]","(11039.273, 12035.935]","(4.718, 6.204]","(21.964, 23.948]","(28915.445, 29905.06]","(23.998, 25.496]","(22.016, 23.998]","(10014.269, 11026.654]","(6.026, 7.522]",18814.0,5122.0
"(27.995, 29.982]","(25989.21, 26985.872]","(22.55, 24.036]","(31.884, 33.868]","(23967.37, 24956.985]","(10.516, 12.014]","(14.09, 16.072]","(10014.269, 11026.654]","(7.522, 9.019]",18088.0,4805.0
"(24.02, 26.008]","(20009.235, 21005.898]","(28.494, 29.98]","(16.012, 17.996]","(19019.295, 20008.91]","(28.492, 29.99]","(8.146, 10.128]","(28892.276, 29884.81]","(1.536, 3.033]",22624.0,4454.0
"(16.07, 18.058]","(15025.922, 16022.585]","(7.69, 9.176]","(2.124, 4.108]","(19019.295, 20008.91]","(4e-05, 1.528]","(16.072, 18.054]","(17974.396, 18966.931]","(23.984, 25.48]",20136.0,4155.0
"(33.958, 35.945]","(27982.535, 28979.198]","(7.69, 9.176]","(31.884, 33.868]","(24956.985, 25946.6]","(23.998, 25.496]","(10.128, 12.109]","(26907.206, 27899.741]","(0.0101, 1.536]",26254.0,5777.0
"(33.958, 35.945]","(17019.248, 18015.91]","(13.634, 15.12]","(35.852, 37.836]","(14071.22, 15060.835]","(28.492, 29.99]","(18.054, 20.035]","(20952.0, 21944.534]","(28.473, 29.97]",12608.0,2242.0
"(33.958, 35.945]","(26985.872, 27982.535]","(15.12, 16.606]","(35.852, 37.836]","(21988.14, 22977.755]","(28.492, 29.99]","(37.868, 39.85]","(14996.793, 15989.327]","(17.998, 19.494]",21310.0,4848.0
"(35.945, 37.933]","(17019.248, 18015.91]","(7.69, 9.176]","(8.076, 10.06]","(27925.83, 28915.445]","(10.516, 12.014]","(37.868, 39.85]","(19959.465, 20952.0]","(4.53, 6.026]",20362.0,4348.0
"(14.082, 16.07]","(26985.872, 27982.535]","(24.036, 25.522]","(31.884, 33.868]","(26936.215, 27925.83]","(26.994, 28.492]","(37.868, 39.85]","(10014.269, 11026.654]","(10.516, 12.012]",18824.0,5144.0
"(10.108, 12.095]","(22002.56, 22999.223]","(22.55, 24.036]","(37.836, 39.82]","(24956.985, 25946.6]","(23.998, 25.496]","(12.109, 14.09]","(10014.269, 11026.654]","(9.019, 10.516]",15013.0,3350.0
"(33.958, 35.945]","(22002.56, 22999.223]","(28.494, 29.98]","(33.868, 35.852]","(25946.6, 26936.215]","(4e-05, 1.528]","(10.128, 12.109]","(19959.465, 20952.0]","(23.984, 25.48]",25137.0,5778.0
"(16.07, 18.058]","(23995.885, 24992.548]","(1.746, 3.232]","(31.884, 33.868]","(15060.835, 16050.45]","(15.01, 16.508]","(20.035, 22.016]","(16981.862, 17974.396]","(17.998, 19.494]",13517.0,2528.0
"(20.045, 22.033]","(22002.56, 22999.223]","(16.606, 18.092]","(35.852, 37.836]","(25946.6, 26936.215]","(15.01, 16.508]","(35.887, 37.868]","(10014.269, 11026.654]","(4.53, 6.026]",18945.0,5045.0
"(16.07, 18.058]","(21005.898, 22002.56]","(6.204, 7.69]","(35.852, 37.836]","(14071.22, 15060.835]","(3.026, 4.524]","(27.961, 29.942]","(21944.534, 22937.068]","(25.48, 26.977]",12658.0,2230.0
"(8.12, 10.108]","(15025.922, 16022.585]","(22.55, 24.036]","(23.948, 25.932]","(11102.375, 12091.99]","(4.524, 6.022]","(8.146, 10.128]","(25914.672, 26907.206]","(15.005, 16.502]",2727.0,437.0
"(20.045, 22.033]","(28979.198, 29975.86]","(27.008, 28.494]","(2.124, 4.108]","(16050.45, 17040.065]","(12.014, 13.512]","(2.202, 4.183]","(10014.269, 11026.654]","(26.977, 28.473]",1443.0,722.0
"(26.008, 27.995]","(27982.535, 28979.198]","(21.064, 22.55]","(25.932, 27.916]","(27925.83, 28915.445]","(22.5, 23.998]","(31.924, 33.906]","(25914.672, 26907.206]","(19.494, 20.991]",26699.0,6090.0
"(2.158, 4.145]","(26985.872, 27982.535]","(15.12, 16.606]","(21.964, 23.948]","(18029.68, 19019.295]","(10.516, 12.014]","(16.072, 18.054]","(26907.206, 27899.741]","(16.502, 17.998]",14556.0,2449.0
"(6.132, 8.12]","(22002.56, 22999.223]","(10.662, 12.148]","(21.964, 23.948]","(20998.525, 21988.14]","(18.006, 19.504]","(10.128, 12.109]","(19959.465, 20952.0]","(25.48, 26.977]",15911.0,3027.0
"(14.082, 16.07]","(22002.56, 22999.223]","(27.008, 28.494]","(17.996, 19.98]","(19019.295, 20008.91]","(26.994, 28.492]","(6.164, 8.146]","(13011.724, 14004.258]","(22.487, 23.984]",14522.0,3366.0
"(2.158, 4.145]","(26985.872, 27982.535]","(27.008, 28.494]","(19.98, 21.964]","(20008.91, 20998.525]","(3.026, 4.524]","(33.906, 35.887]","(22937.068, 23929.603]","(1.536, 3.033]",17696.0,3159.0
"(24.02, 26.008]","(20009.235, 21005.898]","(7.69, 9.176]","(23.948, 25.932]","(11102.375, 12091.99]","(4e-05, 1.528]","(25.979, 27.961]","(10014.269, 11026.654]","(7.522, 9.019]",4347.0,886.0
"(29.982, 31.97]","(26985.872, 27982.535]","(12.148, 13.634]","(6.092, 8.076]","(21988.14, 22977.755]","(4.524, 6.022]","(25.979, 27.961]","(21944.534, 22937.068]","(25.48, 26.977]",24183.0,5252.0
"(12.095, 14.082]","(20009.235, 21005.898]","(9.176, 10.662]","(12.044, 14.028]","(27925.83, 28915.445]","(15.01, 16.508]","(22.016, 23.998]","(27899.741, 28892.276]","(4.53, 6.026]",27015.0,6069.0
"(14.082, 16.07]","(18015.91, 19012.573]","(6.204, 7.69]","(16.012, 17.996]","(10092.968, 11102.375]","(21.002, 22.5]","(27.961, 29.942]","(10014.269, 11026.654]","(20.991, 22.487]",3021.0,611.0
"(29.982, 31.97]","(10022.677, 11039.273]","(24.036, 25.522]","(6.092, 8.076]","(27925.83, 28915.445]","(23.998, 25.496]","(23.998, 25.979]","(18966.931, 19959.465]","(23.984, 25.48]",482.0,130.0
"(14.082, 16.07]","(13032.598, 14029.26]","(10.662, 12.148]","(23.948, 25.932]","(19019.295, 20008.91]","(16.508, 18.006]","(20.035, 22.016]","(15989.327, 16981.862]","(19.494, 20.991]",18654.0,3839.0
