binned_RP1,binned_IP1,binned_WP1,binned_RP2,binned_IP2,binned_WP2,binned_RP3,binned_IP3,binned_WP3,Yield_max,TWoP
"(10.108, 12.095]","(27982.535, 28979.198]","(28.494, 29.98]","(37.836, 39.82]","(24956.985, 25946.6]","(28.492, 29.99]","(37.868, 39.85]","(14004.258, 14996.793]","(23.984, 25.48]",17968.0,3632.0
"(27.995, 29.982]","(10022.677, 11039.273]","(16.606, 18.092]","(17.996, 19.98]","(10092.968, 11102.375]","(4.524, 6.022]","(4.183, 6.164]","(23929.603, 24922.138]","(16.502, 17.998]",2781.0,538.0
"(26.008, 27.995]","(10022.677, 11039.273]","(0.23, 1.746]","(35.852, 37.836]","(19019.295, 20008.91]","(22.5, 23.998]","(2.202, 4.183]","(24922.138, 25914.672]","(25.48, 26.977]",12834.0,3235.0
"(22.033, 24.02]","(22999.223, 23995.885]","(27.008, 28.494]","(37.836, 39.82]","(20998.525, 21988.14]","(1.528, 3.026]","(35.887, 37.868]","(14004.258, 14996.793]","(19.494, 20.991]",19936.0,4567.0
"(35.945, 37.933]","(22999.223, 23995.885]","(3.232, 4.718]","(23.948, 25.932]","(28915.445, 29905.06]","(28.492, 29.99]","(14.09, 16.072]","(11026.654, 12019.189]","(6.026, 7.522]",20350.0,5402.0
"(20.045, 22.033]","(12035.935, 13032.598]","(12.148, 13.634]","(21.964, 23.948]","(23967.37, 24956.985]","(3.026, 4.524]","(8.146, 10.128]","(21944.534, 22937.068]","(26.977, 28.473]",20881.0,4997.0
"(35.945, 37.933]","(15025.922, 16022.585]","(19.578, 21.064]","(6.092, 8.076]","(18029.68, 19019.295]","(25.496, 26.994]","(2.202, 4.183]","(18966.931, 19959.465]","(10.516, 12.012]",121.0,84.0
"(16.07, 18.058]","(19012.573, 20009.235]","(9.176, 10.662]","(37.836, 39.82]","(27925.83, 28915.445]","(4e-05, 1.528]","(0.18, 2.202]","(21944.534, 22937.068]","(13.508, 15.005]",17485.0,5029.0
"(37.933, 39.92]","(21005.898, 22002.56]","(27.008, 28.494]","(21.964, 23.948]","(10092.968, 11102.375]","(1.528, 3.026]","(4.183, 6.164]","(23929.603, 24922.138]","(9.019, 10.516]",3591.0,631.0
"(24.02, 26.008]","(16022.585, 17019.248]","(15.12, 16.606]","(0.1, 2.124]","(21988.14, 22977.755]","(23.998, 25.496]","(18.054, 20.035]","(14996.793, 15989.327]","(13.508, 15.005]",240.0,76.0
"(6.132, 8.12]","(23995.885, 24992.548]","(27.008, 28.494]","(27.916, 29.9]","(23967.37, 24956.985]","(23.998, 25.496]","(4.183, 6.164]","(13011.724, 14004.258]","(1.536, 3.033]",16857.0,3469.0
"(35.945, 37.933]","(28979.198, 29975.86]","(7.69, 9.176]","(17.996, 19.98]","(11102.375, 12091.99]","(7.52, 9.018]","(22.016, 23.998]","(17974.396, 18966.931]","(4.53, 6.026]",5516.0,938.0
"(10.108, 12.095]","(27982.535, 28979.198]","(10.662, 12.148]","(25.932, 27.916]","(13081.605, 14071.22]","(15.01, 16.508]","(25.979, 27.961]","(20952.0, 21944.534]","(15.005, 16.502]",10164.0,1760.0
"(29.982, 31.97]","(27982.535, 28979.198]","(24.036, 25.522]","(23.948, 25.932]","(17040.065, 18029.68]","(9.018, 10.516]","(18.054, 20.035]","(26907.206, 27899.741]","(19.494, 20.991]",19672.0,3733.0
"(33.958, 35.945]","(13032.598, 14029.26]","(1.746, 3.232]","(10.06, 12.044]","(12091.99, 13081.605]","(4e-05, 1.528]","(14.09, 16.072]","(26907.206, 27899.741]","(1.536, 3.033]",8086.0,1314.0
"(29.982, 31.97]","(15025.922, 16022.585]","(7.69, 9.176]","(21.964, 23.948]","(13081.605, 14071.22]","(3.026, 4.524]","(0.18, 2.202]","(17974.396, 18966.931]","(9.019, 10.516]",7183.0,1484.0
"(35.945, 37.933]","(17019.248, 18015.91]","(18.092, 19.578]","(2.124, 4.108]","(11102.375, 12091.99]","(21.002, 22.5]","(35.887, 37.868]","(23929.603, 24922.138]","(20.991, 22.487]",467.0,93.0
"(37.933, 39.92]","(16022.585, 17019.248]","(24.036, 25.522]","(0.1, 2.124]","(27925.83, 28915.445]","(28.492, 29.99]","(16.072, 18.054]","(17974.396, 18966.931]","(6.026, 7.522]",15.0,9.0
"(12.095, 14.082]","(11039.273, 12035.935]","(28.494, 29.98]","(6.092, 8.076]","(20998.525, 21988.14]","(26.994, 28.492]","(27.961, 29.942]","(22937.068, 23929.603]","(1.536, 3.033]",0.0,0.0
"(8.12, 10.108]","(18015.91, 19012.573]","(16.606, 18.092]","(12.044, 14.028]","(22977.755, 23967.37]","(25.496, 26.994]","(33.906, 35.887]","(10014.269, 11026.654]","(15.005, 16.502]",0.0,0.0
"(33.958, 35.945]","(11039.273, 12035.935]","(19.578, 21.064]","(23.948, 25.932]","(25946.6, 26936.215]","(23.998, 25.496]","(23.998, 25.979]","(14996.793, 15989.327]","(4.53, 6.026]",22382.0,5260.0
"(18.058, 20.045]","(11039.273, 12035.935]","(24.036, 25.522]","(37.836, 39.82]","(14071.22, 15060.835]","(23.998, 25.496]","(0.18, 2.202]","(28892.276, 29884.81]","(22.487, 23.984]",7277.0,1610.0
"(24.02, 26.008]","(22002.56, 22999.223]","(0.23, 1.746]","(31.884, 33.868]","(28915.445, 29905.06]","(1.528, 3.026]","(14.09, 16.072]","(20952.0, 21944.534]","(1.536, 3.033]",25877.0,6050.0
"(10.108, 12.095]","(27982.535, 28979.198]","(27.008, 28.494]","(37.836, 39.82]","(21988.14, 22977.755]","(16.508, 18.006]","(31.924, 33.906]","(26907.206, 27899.741]","(7.522, 9.019]",20210.0,3659.0
"(27.995, 29.982]","(16022.585, 17019.248]","(27.008, 28.494]","(29.9, 31.884]","(22977.755, 23967.37]","(4.524, 6.022]","(22.016, 23.998]","(10014.269, 11026.654]","(6.026, 7.522]",18059.0,4608.0
"(31.97, 33.958]","(10022.677, 11039.273]","(16.606, 18.092]","(21.964, 23.948]","(28915.445, 29905.06]","(25.496, 26.994]","(14.09, 16.072]","(23929.603, 24922.138]","(16.502, 17.998]",26072.0,5863.0
"(0.13, 2.158]","(22002.56, 22999.223]","(0.23, 1.746]","(17.996, 19.98]","(19019.295, 20008.91]","(23.998, 25.496]","(27.961, 29.942]","(25914.672, 26907.206]","(0.0101, 1.536]",15624.0,2668.0
"(27.995, 29.982]","(26985.872, 27982.535]","(18.092, 19.578]","(21.964, 23.948]","(12091.99, 13081.605]","(10.516, 12.014]","(27.961, 29.942]","(28892.276, 29884.81]","(20.991, 22.487]",8850.0,1440.0
"(12.095, 14.082]","(22999.223, 23995.885]","(10.662, 12.148]","(27.916, 29.9]","(14071.22, 15060.835]","(23.998, 25.496]","(23.998, 25.979]","(15989.327, 16981.862]","(28.473, 29.97]",11644.0,2178.0
"(14.082, 16.07]","(24992.548, 25989.21]","(13.634, 15.12]","(2.124, 4.108]","(24956.985, 25946.6]","(13.512, 15.01]","(27.961, 29.942]","(20952.0, 21944.534]","(23.984, 25.48]",5149.0,1252.0
"(31.97, 33.958]","(22002.56, 22999.223]","(9.176, 10.662]","(0.1, 2.124]","(21988.14, 22977.755]","(13.512, 15.01]","(35.887, 37.868]","(21944.534, 22937.068]","(16.502, 17.998]",4875.0,1072.0
"(4.145, 6.132]","(22002.56, 22999.223]","(3.232, 4.718]","(21.964, 23.948]","(24956.985, 25946.6]","(19.504, 21.002]","(0.18, 2.202]","(15989.327, 16981.862]","(16.502, 17.998]",12649.0,3138.0
"(20.045, 22.033]","(10022.677, 11039.273]","(22.55, 24.036]","(6.092, 8.076]","(19019.295, 20008.91]","(25.496, 26.994]","(12.109, 14.09]","(27899.741, 28892.276]","(0.0101, 1.536]",711.0,163.0
"(31.97, 33.958]","(22999.223, 23995.885]","(21.064, 22.55]","(6.092, 8.076]","(11102.375, 12091.99]","(10.516, 12.014]","(31.924, 33.906]","(16981.862, 17974.396]","(6.026, 7.522]",6023.0,1051.0
"(29.982, 31.97]","(28979.198, 29975.86]","(28.494, 29.98]","(35.852, 37.836]","(17040.065, 18029.68]","(16.508, 18.006]","(37.868, 39.85]","(10014.269, 11026.654]","(12.012, 13.508]",13449.0,3052.0
"(29.982, 31.97]","(22002.56, 22999.223]","(25.522, 27.008]","(27.916, 29.9]","(13081.605, 14071.22]","(1.528, 3.026]","(18.054, 20.035]","(25914.672, 26907.206]","(3.033, 4.53]",11729.0,1995.0
"(4.145, 6.132]","(27982.535, 28979.198]","(16.606, 18.092]","(12.044, 14.028]","(11102.375, 12091.99]","(25.496, 26.994]","(2.202, 4.183]","(10014.269, 11026.654]","(28.473, 29.97]",183.0,58.0
"(24.02, 26.008]","(14029.26, 15025.922]","(21.064, 22.55]","(0.1, 2.124]","(21988.14, 22977.755]","(10.516, 12.014]","(29.942, 31.924]","(10014.269, 11026.654]","(13.508, 15.005]",3588.0,1177.0
"(37.933, 39.92]","(18015.91, 19012.573]","(18.092, 19.578]","(25.932, 27.916]","(12091.99, 13081.605]","(7.52, 9.018]","(33.906, 35.887]","(18966.931, 19959.465]","(10.516, 12.012]",7934.0,1367.0
"(14.082, 16.07]","(22002.56, 22999.223]","(19.578, 21.064]","(4.108, 6.092]","(18029.68, 19019.295]","(3.026, 4.524]","(37.868, 39.85]","(18966.931, 19959.465]","(26.977, 28.473]",19510.0,3934.0
"(26.008, 27.995]","(16022.585, 17019.248]","(22.55, 24.036]","(6.092, 8.076]","(18029.68, 19019.295]","(18.006, 19.504]","(33.906, 35.887]","(18966.931, 19959.465]","(0.0101, 1.536]",2969.0,649.0
"(4.145, 6.132]","(27982.535, 28979.198]","(24.036, 25.522]","(37.836, 39.82]","(20998.525, 21988.14]","(26.994, 28.492]","(29.942, 31.924]","(10014.269, 11026.654]","(10.516, 12.012]",12673.0,2706.0
"(35.945, 37.933]","(27982.535, 28979.198]","(24.036, 25.522]","(21.964, 23.948]","(10092.968, 11102.375]","(6.022, 7.52]","(18.054, 20.035]","(11026.654, 12019.189]","(16.502, 17.998]",2510.0,503.0
"(31.97, 33.958]","(24992.548, 25989.21]","(25.522, 27.008]","(27.916, 29.9]","(16050.45, 17040.065]","(26.994, 28.492]","(33.906, 35.887]","(18966.931, 19959.465]","(4.53, 6.026]",15404.0,2884.0
"(10.108, 12.095]","(25989.21, 26985.872]","(21.064, 22.55]","(17.996, 19.98]","(20998.525, 21988.14]","(10.516, 12.014]","(2.202, 4.183]","(16981.862, 17974.396]","(23.984, 25.48]",9382.0,2178.0
"(29.982, 31.97]","(12035.935, 13032.598]","(27.008, 28.494]","(29.9, 31.884]","(20998.525, 21988.14]","(1.528, 3.026]","(2.202, 4.183]","(12019.189, 13011.724]","(10.516, 12.012]",14283.0,3825.0
"(35.945, 37.933]","(27982.535, 28979.198]","(4.718, 6.204]","(8.076, 10.06]","(13081.605, 14071.22]","(15.01, 16.508]","(20.035, 22.016]","(16981.862, 17974.396]","(19.494, 20.991]",9993.0,1803.0
"(10.108, 12.095]","(19012.573, 20009.235]","(13.634, 15.12]","(21.964, 23.948]","(11102.375, 12091.99]","(15.01, 16.508]","(25.979, 27.961]","(11026.654, 12019.189]","(16.502, 17.998]",3976.0,790.0
"(18.058, 20.045]","(20009.235, 21005.898]","(19.578, 21.064]","(21.964, 23.948]","(21988.14, 22977.755]","(6.022, 7.52]","(16.072, 18.054]","(22937.068, 23929.603]","(12.012, 13.508]",23788.0,5044.0
"(20.045, 22.033]","(28979.198, 29975.86]","(6.204, 7.69]","(6.092, 8.076]","(14071.22, 15060.835]","(4.524, 6.022]","(6.164, 8.146]","(26907.206, 27899.741]","(1.536, 3.033]",13941.0,2425.0
"(6.132, 8.12]","(27982.535, 28979.198]","(0.23, 1.746]","(31.884, 33.868]","(18029.68, 19019.295]","(25.496, 26.994]","(0.18, 2.202]","(18966.931, 19959.465]","(15.005, 16.502]",12910.0,3237.0
"(12.095, 14.082]","(13032.598, 14029.26]","(21.064, 22.55]","(6.092, 8.076]","(23967.37, 24956.985]","(10.516, 12.014]","(23.998, 25.979]","(12019.189, 13011.724]","(16.502, 17.998]",9717.0,2537.0
"(31.97, 33.958]","(28979.198, 29975.86]","(18.092, 19.578]","(19.98, 21.964]","(15060.835, 16050.45]","(4e-05, 1.528]","(10.128, 12.109]","(15989.327, 16981.862]","(16.502, 17.998]",13472.0,2551.0
"(18.058, 20.045]","(25989.21, 26985.872]","(4.718, 6.204]","(12.044, 14.028]","(26936.215, 27925.83]","(7.52, 9.018]","(33.906, 35.887]","(20952.0, 21944.534]","(12.012, 13.508]",25507.0,5865.0
"(29.982, 31.97]","(19012.573, 20009.235]","(16.606, 18.092]","(8.076, 10.06]","(26936.215, 27925.83]","(25.496, 26.994]","(37.868, 39.85]","(16981.862, 17974.396]","(17.998, 19.494]",343.0,102.0
"(6.132, 8.12]","(28979.198, 29975.86]","(12.148, 13.634]","(29.9, 31.884]","(19019.295, 20008.91]","(6.022, 7.52]","(37.868, 39.85]","(20952.0, 21944.534]","(28.473, 29.97]",16179.0,2873.0
"(6.132, 8.12]","(27982.535, 28979.198]","(15.12, 16.606]","(29.9, 31.884]","(24956.985, 25946.6]","(12.014, 13.512]","(14.09, 16.072]","(14996.793, 15989.327]","(23.984, 25.48]",19380.0,3916.0
"(8.12, 10.108]","(14029.26, 15025.922]","(6.204, 7.69]","(25.932, 27.916]","(25946.6, 26936.215]","(15.01, 16.508]","(31.924, 33.906]","(24922.138, 25914.672]","(13.508, 15.005]",26079.0,5802.0
"(26.008, 27.995]","(21005.898, 22002.56]","(1.746, 3.232]","(29.9, 31.884]","(14071.22, 15060.835]","(21.002, 22.5]","(2.202, 4.183]","(13011.724, 14004.258]","(1.536, 3.033]",10348.0,2009.0
"(16.07, 18.058]","(27982.535, 28979.198]","(9.176, 10.662]","(29.9, 31.884]","(15060.835, 16050.45]","(9.018, 10.516]","(20.035, 22.016]","(17974.396, 18966.931]","(12.012, 13.508]",14642.0,2772.0
"(6.132, 8.12]","(17019.248, 18015.91]","(28.494, 29.98]","(19.98, 21.964]","(13081.605, 14071.22]","(25.496, 26.994]","(20.035, 22.016]","(19959.465, 20952.0]","(12.012, 13.508]",5912.0,950.0
"(2.158, 4.145]","(26985.872, 27982.535]","(24.036, 25.522]","(37.836, 39.82]","(21988.14, 22977.755]","(26.994, 28.492]","(20.035, 22.016]","(20952.0, 21944.534]","(28.473, 29.97]",19062.0,3522.0
"(10.108, 12.095]","(19012.573, 20009.235]","(12.148, 13.634]","(37.836, 39.82]","(18029.68, 19019.295]","(10.516, 12.014]","(23.998, 25.979]","(14996.793, 15989.327]","(28.473, 29.97]",18210.0,3832.0
"(37.933, 39.92]","(26985.872, 27982.535]","(15.12, 16.606]","(31.884, 33.868]","(17040.065, 18029.68]","(7.52, 9.018]","(14.09, 16.072]","(17974.396, 18966.931]","(26.977, 28.473]",17430.0,3408.0
"(35.945, 37.933]","(24992.548, 25989.21]","(7.69, 9.176]","(14.028, 16.012]","(16050.45, 17040.065]","(1.528, 3.026]","(33.906, 35.887]","(14996.793, 15989.327]","(23.984, 25.48]",15475.0,3071.0
"(31.97, 33.958]","(17019.248, 18015.91]","(6.204, 7.69]","(16.012, 17.996]","(22977.755, 23967.37]","(4.524, 6.022]","(16.072, 18.054]","(16981.862, 17974.396]","(7.522, 9.019]",22937.0,5154.0
"(2.158, 4.145]","(22999.223, 23995.885]","(27.008, 28.494]","(37.836, 39.82]","(26936.215, 27925.83]","(3.026, 4.524]","(35.887, 37.868]","(20952.0, 21944.534]","(28.473, 29.97]",22146.0,4355.0
"(2.158, 4.145]","(19012.573, 20009.235]","(1.746, 3.232]","(17.996, 19.98]","(27925.83, 28915.445]","(28.492, 29.99]","(35.887, 37.868]","(27899.741, 28892.276]","(4.53, 6.026]",23272.0,4422.0
"(8.12, 10.108]","(16022.585, 17019.248]","(0.23, 1.746]","(33.868, 35.852]","(25946.6, 26936.215]","(15.01, 16.508]","(31.924, 33.906]","(11026.654, 12019.189]","(25.48, 26.977]",20107.0,5113.0
"(0.13, 2.158]","(15025.922, 16022.585]","(21.064, 22.55]","(35.852, 37.836]","(23967.37, 24956.985]","(28.492, 29.99]","(27.961, 29.942]","(22937.068, 23929.603]","(10.516, 12.012]",21545.0,4108.0
"(10.108, 12.095]","(26985.872, 27982.535]","(0.23, 1.746]","(12.044, 14.028]","(10092.968, 11102.375]","(3.026, 4.524]","(6.164, 8.146]","(19959.465, 20952.0]","(15.005, 16.502]",2954.0,567.0
"(16.07, 18.058]","(25989.21, 26985.872]","(9.176, 10.662]","(4.108, 6.092]","(21988.14, 22977.755]","(13.512, 15.01]","(35.887, 37.868]","(12019.189, 13011.724]","(10.516, 12.012]",4045.0,1270.0
"(20.045, 22.033]","(17019.248, 18015.91]","(13.634, 15.12]","(0.1, 2.124]","(24956.985, 25946.6]","(9.018, 10.516]","(0.18, 2.202]","(25914.672, 26907.206]","(10.516, 12.012]",2085.0,1239.0
"(12.095, 14.082]","(22999.223, 23995.885]","(15.12, 16.606]","(14.028, 16.012]","(19019.295, 20008.91]","(4.524, 6.022]","(14.09, 16.072]","(25914.672, 26907.206]","(22.487, 23.984]",21670.0,4279.0
"(29.982, 31.97]","(22999.223, 23995.885]","(1.746, 3.232]","(37.836, 39.82]","(22977.755, 23967.37]","(10.516, 12.014]","(4.183, 6.164]","(10014.269, 11026.654]","(9.019, 10.516]",17912.0,4633.0
"(24.02, 26.008]","(11039.273, 12035.935]","(13.634, 15.12]","(23.948, 25.932]","(20998.525, 21988.14]","(23.998, 25.496]","(33.906, 35.887]","(14996.793, 15989.327]","(12.012, 13.508]",19891.0,4363.0
"(29.982, 31.97]","(21005.898, 22002.56]","(15.12, 16.606]","(31.884, 33.868]","(24956.985, 25946.6]","(15.01, 16.508]","(0.18, 2.202]","(14004.258, 14996.793]","(17.998, 19.494]",15775.0,4627.0
"(22.033, 24.02]","(11039.273, 12035.935]","(24.036, 25.522]","(0.1, 2.124]","(20008.91, 20998.525]","(22.5, 23.998]","(2.202, 4.183]","(19959.465, 20952.0]","(17.998, 19.494]",173.0,100.0
"(26.008, 27.995]","(24992.548, 25989.21]","(1.746, 3.232]","(29.9, 31.884]","(13081.605, 14071.22]","(22.5, 23.998]","(27.961, 29.942]","(23929.603, 24922.138]","(7.522, 9.019]",11386.0,1950.0
"(2.158, 4.145]","(23995.885, 24992.548]","(9.176, 10.662]","(31.884, 33.868]","(17040.065, 18029.68]","(15.01, 16.508]","(16.072, 18.054]","(26907.206, 27899.741]","(16.502, 17.998]",13647.0,2276.0
"(24.02, 26.008]","(26985.872, 27982.535]","(24.036, 25.522]","(8.076, 10.06]","(10092.968, 11102.375]","(26.994, 28.492]","(35.887, 37.868]","(22937.068, 23929.603]","(7.522, 9.019]",159.0,40.0
"(8.12, 10.108]","(26985.872, 27982.535]","(27.008, 28.494]","(2.124, 4.108]","(11102.375, 12091.99]","(10.516, 12.014]","(37.868, 39.85]","(18966.931, 19959.465]","(19.494, 20.991]",119.0,20.0
"(22.033, 24.02]","(21005.898, 22002.56]","(12.148, 13.634]","(31.884, 33.868]","(20008.91, 20998.525]","(1.528, 3.026]","(31.924, 33.906]","(12019.189, 13011.724]","(28.473, 29.97]",17148.0,3944.0
"(27.995, 29.982]","(16022.585, 17019.248]","(24.036, 25.522]","(4.108, 6.092]","(18029.68, 19019.295]","(16.508, 18.006]","(37.868, 39.85]","(27899.741, 28892.276]","(28.473, 29.97]",4420.0,906.0
"(37.933, 39.92]","(26985.872, 27982.535]","(24.036, 25.522]","(17.996, 19.98]","(25946.6, 26936.215]","(4e-05, 1.528]","(35.887, 37.868]","(25914.672, 26907.206]","(7.522, 9.019]",26240.0,5855.0
"(12.095, 14.082]","(15025.922, 16022.585]","(3.232, 4.718]","(31.884, 33.868]","(17040.065, 18029.68]","(3.026, 4.524]","(31.924, 33.906]","(17974.396, 18966.931]","(10.516, 12.012]",17013.0,3322.0
"(20.045, 22.033]","(10022.677, 11039.273]","(28.494, 29.98]","(4.108, 6.092]","(10092.968, 11102.375]","(21.002, 22.5]","(8.146, 10.128]","(24922.138, 25914.672]","(0.0101, 1.536]",328.0,68.0
"(37.933, 39.92]","(28979.198, 29975.86]","(4.718, 6.204]","(33.868, 35.852]","(20998.525, 21988.14]","(4e-05, 1.528]","(23.998, 25.979]","(24922.138, 25914.672]","(17.998, 19.494]",23892.0,5008.0
"(4.145, 6.132]","(12035.935, 13032.598]","(25.522, 27.008]","(0.1, 2.124]","(13081.605, 14071.22]","(25.496, 26.994]","(23.998, 25.979]","(20952.0, 21944.534]","(6.026, 7.522]",48.0,9.0
"(35.945, 37.933]","(15025.922, 16022.585]","(16.606, 18.092]","(4.108, 6.092]","(21988.14, 22977.755]","(10.516, 12.014]","(33.906, 35.887]","(21944.534, 22937.068]","(1.536, 3.033]",7182.0,1888.0
"(16.07, 18.058]","(22999.223, 23995.885]","(16.606, 18.092]","(33.868, 35.852]","(20008.91, 20998.525]","(12.014, 13.512]","(37.868, 39.85]","(17974.396, 18966.931]","(28.473, 29.97]",20879.0,4395.0
"(29.982, 31.97]","(28979.198, 29975.86]","(12.148, 13.634]","(33.868, 35.852]","(21988.14, 22977.755]","(9.018, 10.516]","(10.128, 12.109]","(10014.269, 11026.654]","(1.536, 3.033]",17838.0,4427.0
"(14.082, 16.07]","(15025.922, 16022.585]","(10.662, 12.148]","(19.98, 21.964]","(19019.295, 20008.91]","(19.504, 21.002]","(29.942, 31.924]","(25914.672, 26907.206]","(3.033, 4.53]",21256.0,4168.0
"(16.07, 18.058]","(23995.885, 24992.548]","(16.606, 18.092]","(0.1, 2.124]","(19019.295, 20008.91]","(21.002, 22.5]","(2.202, 4.183]","(10014.269, 11026.654]","(17.998, 19.494]",220.0,127.0
"(4.145, 6.132]","(17019.248, 18015.91]","(24.036, 25.522]","(0.1, 2.124]","(21988.14, 22977.755]","(15.01, 16.508]","(2.202, 4.183]","(27899.741, 28892.276]","(0.0101, 1.536]",274.0,48.0
"(20.045, 22.033]","(22002.56, 22999.223]","(15.12, 16.606]","(31.884, 33.868]","(10092.968, 11102.375]","(4e-05, 1.528]","(33.906, 35.887]","(10014.269, 11026.654]","(16.502, 17.998]",3188.0,644.0
"(22.033, 24.02]","(14029.26, 15025.922]","(9.176, 10.662]","(8.076, 10.06]","(20008.91, 20998.525]","(4e-05, 1.528]","(14.09, 16.072]","(10014.269, 11026.654]","(1.536, 3.033]",15842.0,3739.0
"(26.008, 27.995]","(16022.585, 17019.248]","(12.148, 13.634]","(0.1, 2.124]","(16050.45, 17040.065]","(9.018, 10.516]","(37.868, 39.85]","(13011.724, 14004.258]","(19.494, 20.991]",5127.0,1354.0
"(24.02, 26.008]","(26985.872, 27982.535]","(19.578, 21.064]","(2.124, 4.108]","(19019.295, 20008.91]","(25.496, 26.994]","(14.09, 16.072]","(12019.189, 13011.724]","(15.005, 16.502]",163.0,66.0
"(27.995, 29.982]","(14029.26, 15025.922]","(12.148, 13.634]","(2.124, 4.108]","(20998.525, 21988.14]","(10.516, 12.014]","(33.906, 35.887]","(18966.931, 19959.465]","(10.516, 12.012]",5915.0,1472.0
"(37.933, 39.92]","(12035.935, 13032.598]","(27.008, 28.494]","(21.964, 23.948]","(12091.99, 13081.605]","(3.026, 4.524]","(0.18, 2.202]","(23929.603, 24922.138]","(9.019, 10.516]",5527.0,1032.0
